Plot Title: EC_01,,,,,,,,,
#,"Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 20636125, SEN S/N: 20636125)",fullrange,"Temp, °C (LGR S/N: 20636125, SEN S/N: 20636125)",Coupler Detached (LGR S/N: 20636125),Coupler Attached (LGR S/N: 20636125),Host Connected (LGR S/N: 20636125),Stopped (LGR S/N: 20636125),End Of File (LGR S/N: 20636125)
1541,12/15/2022 15:30,14.5,,8.77,,,,,
1542,12/15/2022 15:45,14.6,,8.87,,,,,
1543,12/15/2022 16:00,14.6,,8.98,,,,,
1544,12/15/2022 16:15,14.6,,9.08,,,,,
1545,12/15/2022 16:30,14.6,,9.1,,,,,
1546,12/15/2022 16:45,14.6,,9.08,,,,,
1547,12/15/2022 17:00,14.5,,9.05,,,,,
1548,12/15/2022 17:15,14.6,,9.05,,,,,
1549,12/15/2022 17:30,14.6,,9.01,,,,,
1550,12/15/2022 17:45,14.5,,8.97,,,,,
1551,12/15/2022 18:00,14.5,,8.92,,,,,
1552,12/15/2022 18:15,14.5,,8.84,,,,,
1553,12/15/2022 18:30,14.5,,8.75,,,,,
1554,12/15/2022 18:45,14.4,,8.67,,,,,
1555,12/15/2022 19:00,14.5,,8.6,,,,,
1556,12/15/2022 19:15,14.4,,8.56,,,,,
1557,12/15/2022 19:30,14.5,,8.52,,,,,
1558,12/15/2022 19:45,14.5,,8.49,,,,,
1559,12/15/2022 20:00,14.5,,8.46,,,,,
1560,12/15/2022 20:15,14.6,,8.42,,,,,
1561,12/15/2022 20:30,14.6,,8.38,,,,,
1562,12/15/2022 20:45,14.6,,8.34,,,,,
1563,12/15/2022 21:00,14.6,,8.28,,,,,
1564,12/15/2022 21:15,14.6,,8.24,,,,,
1565,12/15/2022 21:30,14.7,,8.22,,,,,
1566,12/15/2022 21:45,14.6,,8.18,,,,,
1567,12/15/2022 22:00,14.6,,8.12,,,,,
1568,12/15/2022 22:15,14.6,,8.1,,,,,
1569,12/15/2022 22:30,14.5,,8.04,,,,,
1570,12/15/2022 22:45,14.5,,7.99,,,,,
1571,12/15/2022 23:00,14.5,,7.94,,,,,
1572,12/15/2022 23:15,14.5,,7.9,,,,,
1573,12/15/2022 23:30,14.5,,7.87,,,,,
1574,12/15/2022 23:45,14.5,,7.83,,,,,
1575,12/16/2022 0:00,14.5,,7.79,,,,,
1576,12/16/2022 0:15,14.5,,7.77,,,,,
1577,12/16/2022 0:30,14.6,,7.77,,,,,
1578,12/16/2022 0:45,14.6,,7.75,,,,,
1579,12/16/2022 1:00,14.5,,7.73,,,,,
1580,12/16/2022 1:15,14.5,,7.7,,,,,
1581,12/16/2022 1:30,14.5,,7.69,,,,,
1582,12/16/2022 1:45,14.5,,7.67,,,,,
1583,12/16/2022 2:00,14.5,,7.66,,,,,
1584,12/16/2022 2:15,14.5,,7.63,,,,,
1585,12/16/2022 2:30,14.6,,7.62,,,,,
1586,12/16/2022 2:45,14.5,,7.61,,,,,
1587,12/16/2022 3:00,14.5,,7.57,,,,,
1588,12/16/2022 3:15,14.5,,7.55,,,,,
1589,12/16/2022 3:30,14.5,,7.53,,,,,
1590,12/16/2022 3:45,14.5,,7.5,,,,,
1591,12/16/2022 4:00,14.5,,7.49,,,,,
1592,12/16/2022 4:15,14.5,,7.49,,,,,
1593,12/16/2022 4:30,14.5,,7.46,,,,,
1594,12/16/2022 4:45,14.5,,7.45,,,,,
1595,12/16/2022 5:00,14.5,,7.41,,,,,
1596,12/16/2022 5:15,14.5,,7.37,,,,,
1597,12/16/2022 5:30,14.4,,7.33,,,,,
1598,12/16/2022 5:45,14.4,,7.3,,,,,
1599,12/16/2022 6:00,14.4,,7.29,,,,,
1600,12/16/2022 6:15,14.5,,7.28,,,,,
1601,12/16/2022 6:30,14.4,,7.26,,,,,
1602,12/16/2022 6:45,14.4,,7.26,,,,,
1603,12/16/2022 7:00,14.5,,7.25,,,,,
1604,12/16/2022 7:15,14.4,,7.25,,,,,
1605,12/16/2022 7:30,14.5,,7.28,,,,,
1606,12/16/2022 7:45,14.5,,7.29,,,,,
1607,12/16/2022 8:00,14.4,,7.33,,,,,
1608,12/16/2022 8:15,14.4,,7.4,,,,,
1609,12/16/2022 8:30,14.4,,7.45,,,,,
1610,12/16/2022 8:45,14.5,,7.59,,,,,
1611,12/16/2022 9:00,14.6,,7.93,,,,,
1612,12/16/2022 9:15,14.7,,8.12,,,,,
1613,12/16/2022 9:30,14.6,,8.18,,,,,
1614,12/16/2022 9:45,14.6,,8.24,,,,,
1615,12/16/2022 10:00,14.6,,8.46,,,,,
1616,12/16/2022 10:15,14.7,,8.55,,,,,
1617,12/16/2022 10:30,14.6,,8.53,,,,,
1618,12/16/2022 10:45,14.6,,8.47,,,,,
1619,12/16/2022 11:00,14.5,,8.4,,,,,
1620,12/16/2022 11:15,14.5,,8.46,,,,,
1621,12/16/2022 11:30,14.6,,8.71,,,,,
1622,12/16/2022 11:45,14.6,,9,,,,,
1623,12/16/2022 12:00,14.9,,9.29,,,,,
1624,12/16/2022 12:15,14.9,,9.48,,,,,
1625,12/16/2022 12:30,14.9,,9.53,,,,,
1626,12/16/2022 12:45,14.8,,9.49,,,,,
1627,12/16/2022 13:00,14.8,,9.71,,,,,
1628,12/16/2022 13:15,15.1,,10.4,,,,,
1629,12/16/2022 13:30,15.2,,10.8,,,,,
1630,12/16/2022 13:45,15.3,,10.91,,,,,
1631,12/16/2022 14:00,15.3,,11.12,,,,,
1632,12/16/2022 14:15,15.3,,11.29,,,,,
1633,12/16/2022 14:30,15.3,,11.5,,,,,
1634,12/16/2022 14:45,15.7,,12.38,,,,,
1635,12/16/2022 15:00,15.8,,12.69,,,,,
1636,12/16/2022 15:15,15.7,,12.4,,,,,
1637,12/16/2022 15:30,15.5,,12.03,,,,,
1638,12/16/2022 15:45,15.3,,11.77,,,,,
1639,12/16/2022 16:00,15.3,,11.74,,,,,
1640,12/16/2022 16:15,15.3,,11.91,,,,,
1641,12/16/2022 16:30,15.3,,11.93,,,,,
1642,12/16/2022 16:45,15.2,,11.74,,,,,
1643,12/16/2022 17:00,15.1,,11.51,,,,,
1644,12/16/2022 17:15,15,,11.32,,,,,
1645,12/16/2022 17:30,15,,11.09,,,,,
1646,12/16/2022 17:45,14.9,,10.84,,,,,
1647,12/16/2022 18:00,14.8,,10.65,,,,,
1648,12/16/2022 18:15,14.8,,10.51,,,,,
1649,12/16/2022 18:30,14.8,,10.3,,,,,
1650,12/16/2022 18:45,14.8,,10.12,,,,,
1651,12/16/2022 19:00,14.6,,10.1,,,,,
1652,12/16/2022 19:15,14.8,,10.03,,,,,
1653,12/16/2022 19:30,14.8,,9.95,,,,,
1654,12/16/2022 19:45,14.8,,9.86,,,,,
1655,12/16/2022 20:00,14.8,,9.74,,,,,
1656,12/16/2022 20:15,14.7,,9.57,,,,,
1657,12/16/2022 20:30,14.6,,9.45,,,,,
1658,12/16/2022 20:45,14.6,,9.46,,,,,
1659,12/16/2022 21:00,14.6,,9.46,,,,,
1660,12/16/2022 21:15,14.6,,9.4,,,,,
1661,12/16/2022 21:30,14.7,,9.32,,,,,
1662,12/16/2022 21:45,14.7,,9.29,,,,,
1663,12/16/2022 22:00,14.8,,9.29,,,,,
1664,12/16/2022 22:15,14.7,,9.29,,,,,
1665,12/16/2022 22:30,14.7,,9.28,,,,,
1666,12/16/2022 22:45,14.8,,9.24,,,,,
1667,12/16/2022 23:00,14.8,,9.21,,,,,
1668,12/16/2022 23:15,14.8,,9.18,,,,,
1669,12/16/2022 23:30,14.8,,9.12,,,,,
1670,12/16/2022 23:45,14.6,,9.04,,,,,
1671,12/17/2022 0:00,14.6,,8.97,,,,,
1672,12/17/2022 0:15,14.6,,8.93,,,,,
1673,12/17/2022 0:30,14.7,,8.93,,,,,
1674,12/17/2022 0:45,14.6,,8.93,,,,,
1675,12/17/2022 1:00,14.6,,8.93,,,,,
1676,12/17/2022 1:15,14.7,,8.92,,,,,
1677,12/17/2022 1:30,14.6,,8.91,,,,,
1678,12/17/2022 1:45,14.6,,8.87,,,,,
1679,12/17/2022 2:00,14.6,,8.83,,,,,
1680,12/17/2022 2:15,14.7,,8.8,,,,,
1681,12/17/2022 2:30,14.6,,8.75,,,,,
1682,12/17/2022 2:45,14.6,,8.67,,,,,
1683,12/17/2022 3:00,14.6,,8.63,,,,,
1684,12/17/2022 3:15,14.5,,8.55,,,,,
1685,12/17/2022 3:30,14.4,,8.49,,,,,
1686,12/17/2022 3:45,14.4,,8.48,,,,,
1687,12/17/2022 4:00,14.4,,8.47,,,,,
1688,12/17/2022 4:15,14.4,,8.47,,,,,
1689,12/17/2022 4:30,14.4,,8.43,,,,,
1690,12/17/2022 4:45,14.4,,8.39,,,,,
1691,12/17/2022 5:00,14.5,,8.36,,,,,
1692,12/17/2022 5:15,14.4,,8.3,,,,,
1693,12/17/2022 5:30,14.4,,8.24,,,,,
1694,12/17/2022 5:45,14.4,,8.18,,,,,
1695,12/17/2022 6:00,14.4,,8.12,,,,,
1696,12/17/2022 6:15,14.3,,8.07,,,,,
1697,12/17/2022 6:30,14.3,,8.03,,,,,
1698,12/17/2022 6:45,14.2,,7.99,,,,,
1699,12/17/2022 7:00,14.2,,7.98,,,,,
1700,12/17/2022 7:15,14.3,,8.02,,,,,
1701,12/17/2022 7:30,14.4,,8.07,,,,,
1702,12/17/2022 7:45,14.4,,8.15,,,,,
1703,12/17/2022 8:00,14.4,,8.35,,,,,
1704,12/17/2022 8:15,14.5,,8.55,,,,,
1705,12/17/2022 8:30,14.6,,8.75,,,,,
1706,12/17/2022 8:45,14.7,,8.95,,,,,
1707,12/17/2022 9:00,14.8,,9.24,,,,,
1708,12/17/2022 9:15,14.8,,9.38,,,,,
1709,12/17/2022 9:30,14.9,,9.48,,,,,
1710,12/17/2022 9:45,14.9,,9.66,,,,,
1711,12/17/2022 10:00,14.9,,9.83,,,,,
1712,12/17/2022 10:15,14.9,,10,,,,,
1713,12/17/2022 10:30,15,,10.19,,,,,
1714,12/17/2022 10:45,15.1,,10.43,,,,,
1715,12/17/2022 11:00,15.2,,10.77,,,,,
1716,12/17/2022 11:15,15.2,,10.83,,,,,
1717,12/17/2022 11:30,15.4,,11.53,,,,,
1718,12/17/2022 11:45,15.5,,11.81,,,,,
1719,12/17/2022 12:00,15.5,,11.73,,,,,
1720,12/17/2022 12:15,15.6,,12.08,,,,,
1721,12/17/2022 12:30,16,,13,,,,,
1722,12/17/2022 12:45,16,,13.12,,,,,
1723,12/17/2022 13:00,15.9,,12.95,,,,,
1724,12/17/2022 13:15,15.9,,12.83,,,,,
1725,12/17/2022 13:30,15.8,,12.89,,,,,
1726,12/17/2022 13:45,15.7,,12.91,,,,,
1727,12/17/2022 14:00,15.7,,12.81,,,,,
1728,12/17/2022 14:15,15.7,,12.73,,,,,
1729,12/17/2022 14:30,15.8,,13.1,,,,,
1730,12/17/2022 14:45,15.9,,13.33,,,,,
1731,12/17/2022 15:00,16,,13.51,,,,,
1732,12/17/2022 15:15,16,,13.74,,,,,
1733,12/17/2022 15:30,16,,13.74,,,,,
1734,12/17/2022 15:45,16,,13.61,,,,,
1735,12/17/2022 16:00,15.9,,13.46,,,,,
1736,12/17/2022 16:15,15.8,,13.32,,,,,
1737,12/17/2022 16:30,15.7,,13.13,,,,,
1738,12/17/2022 16:45,15.6,,12.93,,,,,
1739,12/17/2022 17:00,15.4,,12.72,,,,,
1740,12/17/2022 17:15,15.4,,12.52,,,,,
1741,12/17/2022 17:30,15.4,,12.34,,,,,
1742,12/17/2022 17:45,15.3,,12.16,,,,,
1743,12/17/2022 18:00,15.2,,12,,,,,
1744,12/17/2022 18:15,15.2,,11.85,,,,,
1745,12/17/2022 18:30,15.1,,11.71,,,,,
1746,12/17/2022 18:45,15,,11.59,,,,,
1747,12/17/2022 19:00,15,,11.46,,,,,
1748,12/17/2022 19:15,15,,11.34,,,,,
1749,12/17/2022 19:30,15,,11.22,,,,,
1750,12/17/2022 19:45,15,,11.12,,,,,
1751,12/17/2022 20:00,14.9,,11.01,,,,,
1752,12/17/2022 20:15,14.8,,10.88,,,,,
1753,12/17/2022 20:30,14.9,,10.77,,,,,
1754,12/17/2022 20:45,14.8,,10.64,,,,,
1755,12/17/2022 21:00,14.8,,10.51,,,,,
1756,12/17/2022 21:15,14.8,,10.39,,,,,
1757,12/17/2022 21:30,14.6,,10.26,,,,,
1758,12/17/2022 21:45,14.6,,10.12,,,,,
1759,12/17/2022 22:00,14.6,,10,,,,,
1760,12/17/2022 22:15,14.6,,9.9,,,,,
1761,12/17/2022 22:30,14.6,,9.82,,,,,
1762,12/17/2022 22:45,14.5,,9.74,,,,,
1763,12/17/2022 23:00,14.6,,9.69,,,,,
1764,12/17/2022 23:15,14.5,,9.62,,,,,
1765,12/17/2022 23:30,14.5,,9.57,,,,,
1766,12/17/2022 23:45,14.6,,9.5,,,,,
1767,12/18/2022 0:00,14.5,,9.44,,,,,
1768,12/18/2022 0:15,14.5,,9.4,,,,,
1769,12/18/2022 0:30,14.5,,9.37,,,,,
1770,12/18/2022 0:45,14.5,,9.34,,,,,
1771,12/18/2022 1:00,14.5,,9.29,,,,,
1772,12/18/2022 1:15,14.5,,9.21,,,,,
1773,12/18/2022 1:30,14.5,,9.13,,,,,
1774,12/18/2022 1:45,14.5,,9.09,,,,,
1775,12/18/2022 2:00,14.5,,9.06,,,,,
1776,12/18/2022 2:15,14.5,,9.04,,,,,
1777,12/18/2022 2:30,14.5,,9.01,,,,,
1778,12/18/2022 2:45,14.4,,8.97,,,,,
1779,12/18/2022 3:00,14.4,,8.95,,,,,
1780,12/18/2022 3:15,14.4,,8.92,,,,,
1781,12/18/2022 3:30,14.4,,8.89,,,,,
1782,12/18/2022 3:45,14.5,,8.89,,,,,
1783,12/18/2022 4:00,14.4,,8.87,,,,,
1784,12/18/2022 4:15,14.4,,8.84,,,,,
1785,12/18/2022 4:30,14.5,,8.79,,,,,
1786,12/18/2022 4:45,14.4,,8.77,,,,,
1787,12/18/2022 5:00,14.4,,8.77,,,,,
1788,12/18/2022 5:15,14.4,,8.79,,,,,
1789,12/18/2022 5:30,14.5,,8.76,,,,,
1790,12/18/2022 5:45,14.5,,8.71,,,,,
1791,12/18/2022 6:00,14.4,,8.64,,,,,
1792,12/18/2022 6:15,14.4,,8.56,,,,,
1793,12/18/2022 6:30,14.4,,8.49,,,,,
1794,12/18/2022 6:45,14.4,,8.42,,,,,
1795,12/18/2022 7:00,14.4,,8.38,,,,,
1796,12/18/2022 7:15,14.4,,8.35,,,,,
1797,12/18/2022 7:30,14.4,,8.38,,,,,
1798,12/18/2022 7:45,14.4,,8.44,,,,,
1799,12/18/2022 8:00,14.5,,8.57,,,,,
1800,12/18/2022 8:15,14.5,,8.8,,,,,
1801,12/18/2022 8:30,14.7,,9.1,,,,,
1802,12/18/2022 8:45,14.9,,9.38,,,,,
1803,12/18/2022 9:00,14.9,,9.59,,,,,
1804,12/18/2022 9:15,15.1,,9.71,,,,,
1805,12/18/2022 9:30,15.1,,9.89,,,,,
1806,12/18/2022 9:45,15.1,,10.15,,,,,
1807,12/18/2022 10:00,15.3,,10.48,,,,,
1808,12/18/2022 10:15,15.5,,10.81,,,,,
1809,12/18/2022 10:30,15.5,,11.1,,,,,
1810,12/18/2022 10:45,15.8,,11.3,,,,,
1811,12/18/2022 11:00,15.8,,11.49,,,,,
1812,12/18/2022 11:15,15.9,,11.62,,,,,
1813,12/18/2022 11:30,15.8,,11.73,,,,,
1814,12/18/2022 11:45,15.7,,11.78,,,,,
1815,12/18/2022 12:00,15.8,,11.81,,,,,
1816,12/18/2022 12:15,15.8,,11.93,,,,,
1817,12/18/2022 12:30,15.8,,12.15,,,,,
1818,12/18/2022 12:45,15.9,,12.38,,,,,
1819,12/18/2022 13:00,15.9,,12.56,,,,,
1820,12/18/2022 13:15,15.9,,12.69,,,,,
1821,12/18/2022 13:30,16,,12.79,,,,,
1822,12/18/2022 13:45,15.9,,12.77,,,,,
1823,12/18/2022 14:00,15.9,,12.75,,,,,
1824,12/18/2022 14:15,15.9,,12.71,,,,,
1825,12/18/2022 14:30,15.9,,12.64,,,,,
1826,12/18/2022 14:45,15.8,,12.56,,,,,
1827,12/18/2022 15:00,15.7,,12.46,,,,,
1828,12/18/2022 15:15,15.7,,12.34,,,,,
1829,12/18/2022 15:30,15.6,,12.23,,,,,
1830,12/18/2022 15:45,15.5,,12.12,,,,,
1831,12/18/2022 16:00,15.4,,12.06,,,,,
1832,12/18/2022 16:15,15.4,,11.99,,,,,
1833,12/18/2022 16:30,15.3,,11.91,,,,,
1834,12/18/2022 16:45,15.2,,11.82,,,,,
1835,12/18/2022 17:00,15.3,,11.73,,,,,
1836,12/18/2022 17:15,15.2,,11.63,,,,,
1837,12/18/2022 17:30,15.2,,11.54,,,,,
1838,12/18/2022 17:45,15.2,,11.45,,,,,
1839,12/18/2022 18:00,15.1,,11.36,,,,,
1840,12/18/2022 18:15,15.1,,11.26,,,,,
1841,12/18/2022 18:30,15.1,,11.17,,,,,
1842,12/18/2022 18:45,15.1,,11.08,,,,,
1843,12/18/2022 19:00,15,,10.99,,,,,
1844,12/18/2022 19:15,15,,10.91,,,,,
1845,12/18/2022 19:30,15,,10.84,,,,,
1846,12/18/2022 19:45,15,,10.73,,,,,
1847,12/18/2022 20:00,15,,10.63,,,,,
1848,12/18/2022 20:15,15,,10.52,,,,,
1849,12/18/2022 20:30,15.1,,10.46,,,,,
1850,12/18/2022 20:45,15.1,,10.35,,,,,
1851,12/18/2022 21:00,15.1,,10.27,,,,,
1852,12/18/2022 21:15,15,,10.2,,,,,
1853,12/18/2022 21:30,15,,10.14,,,,,
1854,12/18/2022 21:45,15,,10.08,,,,,
1855,12/18/2022 22:00,15,,10.03,,,,,
1856,12/18/2022 22:15,15.1,,9.99,,,,,
1857,12/18/2022 22:30,15.1,,9.95,,,,,
1858,12/18/2022 22:45,15,,9.93,,,,,
1859,12/18/2022 23:00,15,,9.83,,,,,
1860,12/18/2022 23:15,15,,9.71,,,,,
1861,12/18/2022 23:30,14.9,,9.57,,,,,
1862,12/18/2022 23:45,14.9,,9.42,,,,,
1863,12/19/2022 0:00,14.9,,9.32,,,,,
1864,12/19/2022 0:15,14.9,,9.21,,,,,
1865,12/19/2022 0:30,14.9,,9.13,,,,,
1866,12/19/2022 0:45,14.8,,9.05,,,,,
1867,12/19/2022 1:00,14.6,,8.97,,,,,
1868,12/19/2022 1:15,14.6,,8.88,,,,,
1869,12/19/2022 1:30,14.6,,8.81,,,,,
1870,12/19/2022 1:45,14.6,,8.76,,,,,
1871,12/19/2022 2:00,14.8,,8.71,,,,,
1872,12/19/2022 2:15,14.7,,8.65,,,,,
1873,12/19/2022 2:30,14.7,,8.63,,,,,
1874,12/19/2022 2:45,14.7,,8.59,,,,,
1875,12/19/2022 3:00,14.6,,8.55,,,,,
1876,12/19/2022 3:15,14.6,,8.52,,,,,
1877,12/19/2022 3:30,14.6,,8.48,,,,,
1878,12/19/2022 3:45,14.5,,8.43,,,,,
1879,12/19/2022 4:00,14.4,,8.38,,,,,
1880,12/19/2022 4:15,14.4,,8.32,,,,,
1881,12/19/2022 4:30,14.4,,8.27,,,,,
1882,12/19/2022 4:45,14.4,,8.22,,,,,
1883,12/19/2022 5:00,14.4,,8.15,,,,,
1884,12/19/2022 5:15,14.4,,8.1,,,,,
1885,12/19/2022 5:30,14.4,,8.04,,,,,
1886,12/19/2022 5:45,14.3,,7.99,,,,,
1887,12/19/2022 6:00,14.2,,7.97,,,,,
1888,12/19/2022 6:15,14.3,,7.94,,,,,
1889,12/19/2022 6:30,14.3,,7.91,,,,,
1890,12/19/2022 6:45,14.2,,7.89,,,,,
1891,12/19/2022 7:00,14.3,,7.89,,,,,
1892,12/19/2022 7:15,14.2,,7.87,,,,,
1893,12/19/2022 7:30,14.3,,7.9,,,,,
1894,12/19/2022 7:45,14.2,,7.93,,,,,
1895,12/19/2022 8:00,14.3,,7.95,,,,,
1896,12/19/2022 8:15,14.2,,8,,,,,
1897,12/19/2022 8:30,14.4,,8.07,,,,,
1898,12/19/2022 8:45,14.4,,8.18,,,,,
1899,12/19/2022 9:00,14.4,,8.3,,,,,
1900,12/19/2022 9:15,14.5,,8.48,,,,,
1901,12/19/2022 9:30,14.6,,8.73,,,,,
1902,12/19/2022 9:45,14.6,,9,,,,,
1903,12/19/2022 10:00,14.9,,9.3,,,,,
1904,12/19/2022 10:15,15,,9.62,,,,,
1905,12/19/2022 10:30,15.1,,9.89,,,,,
1906,12/19/2022 10:45,15.2,,10.15,,,,,
1907,12/19/2022 11:00,15.3,,10.4,,,,,
1908,12/19/2022 11:15,15.3,,10.69,,,,,
1909,12/19/2022 11:30,15.5,,11.13,,,,,
1910,12/19/2022 11:45,15.7,,11.46,,,,,
1911,12/19/2022 12:00,15.7,,11.71,,,,,
1912,12/19/2022 12:15,15.7,,11.95,,,,,
1913,12/19/2022 12:30,15.8,,12.18,,,,,
1914,12/19/2022 12:45,15.9,,12.42,,,,,
1915,12/19/2022 13:00,15.9,,12.61,,,,,
1916,12/19/2022 13:15,15.9,,12.79,,,,,
1917,12/19/2022 13:30,16,,12.93,,,,,
1918,12/19/2022 13:45,16.1,,13.08,,,,,
1919,12/19/2022 14:00,16.7,,13.18,,,,,
1920,12/19/2022 14:15,16.7,,13.25,,,,,
1921,12/19/2022 14:30,16.9,,13.29,,,,,
1922,12/19/2022 14:45,16.6,,13.25,,,,,
1923,12/19/2022 15:00,16.8,,13.24,,,,,
1924,12/19/2022 15:15,16.9,,13.22,,,,,
1925,12/19/2022 15:30,17,,13.12,,,,,
1926,12/19/2022 15:45,17,,12.97,,,,,
1927,12/19/2022 16:00,16.9,,12.88,,,,,
1928,12/19/2022 16:15,16.9,,12.77,,,,,
1929,12/19/2022 16:30,16.9,,12.76,,,,,
1930,12/19/2022 16:45,16.9,,12.69,,,,,
1931,12/19/2022 17:00,17.2,,12.63,,,,,
1932,12/19/2022 17:15,17.2,,12.57,,,,,
1933,12/19/2022 17:30,17.1,,12.49,,,,,
1934,12/19/2022 17:45,17.1,,12.36,,,,,
1935,12/19/2022 18:00,16.9,,12.24,,,,,
1936,12/19/2022 18:15,16.8,,12.16,,,,,
1937,12/19/2022 18:30,16.7,,12.08,,,,,
1938,12/19/2022 18:45,16.7,,11.99,,,,,
1939,12/19/2022 19:00,16.6,,11.89,,,,,
1940,12/19/2022 19:15,16.5,,11.82,,,,,
1941,12/19/2022 19:30,16.8,,11.7,,,,,
1942,12/19/2022 19:45,16.6,,11.63,,,,,
1943,12/19/2022 20:00,16.6,,11.57,,,,,
1944,12/19/2022 20:15,16.9,,11.51,,,,,
1945,12/19/2022 20:30,16.9,,11.49,,,,,
1946,12/19/2022 20:45,17,,11.44,,,,,
1947,12/19/2022 21:00,16.9,,11.38,,,,,
1948,12/19/2022 21:15,17.1,,11.42,,,,,
1949,12/19/2022 21:30,17.2,,11.46,,,,,
1950,12/19/2022 21:45,17.6,,11.46,,,,,
1951,12/19/2022 22:00,17.6,,11.45,,,,,
1952,12/19/2022 22:15,17.6,,11.41,,,,,
1953,12/19/2022 22:30,17.5,,11.4,,,,,
1954,12/19/2022 22:45,17.3,,11.36,,,,,
1955,12/19/2022 23:00,17.2,,11.32,,,,,
1956,12/19/2022 23:15,17,,11.29,,,,,
1957,12/19/2022 23:30,17,,11.24,,,,,
1958,12/19/2022 23:45,16.8,,11.2,,,,,
1959,12/20/2022 0:00,16.7,,11.14,,,,,
1960,12/20/2022 0:15,16.7,,11.1,,,,,
1961,12/20/2022 0:30,16.6,,11.06,,,,,
1962,12/20/2022 0:45,16.5,,11.01,,,,,
1963,12/20/2022 1:00,16.5,,10.93,,,,,
1964,12/20/2022 1:15,16.6,,10.88,,,,,
1965,12/20/2022 1:30,16.8,,10.83,,,,,
1966,12/20/2022 1:45,16.9,,10.77,,,,,
1967,12/20/2022 2:00,16.9,,10.67,,,,,
1968,12/20/2022 2:15,16.9,,10.57,,,,,
1969,12/20/2022 2:30,16.6,,10.44,,,,,
1970,12/20/2022 2:45,16.6,,10.34,,,,,
1971,12/20/2022 3:00,16.6,,10.24,,,,,
1972,12/20/2022 3:15,16.6,,10.16,,,,,
1973,12/20/2022 3:30,16.7,,10.07,,,,,
1974,12/20/2022 3:45,16.7,,10,,,,,
1975,12/20/2022 4:00,16.6,,9.94,,,,,
1976,12/20/2022 4:15,16.6,,9.86,,,,,
1977,12/20/2022 4:30,16.6,,9.78,,,,,
1978,12/20/2022 4:45,16.3,,9.7,,,,,
1979,12/20/2022 5:00,16.3,,9.62,,,,,
1980,12/20/2022 5:15,16.2,,9.57,,,,,
1981,12/20/2022 5:30,16.1,,9.51,,,,,
1982,12/20/2022 5:45,16,,9.5,,,,,
1983,12/20/2022 6:00,16,,9.49,,,,,
1984,12/20/2022 6:15,15.9,,9.49,,,,,
1985,12/20/2022 6:30,15.9,,9.49,,,,,
1986,12/20/2022 6:45,15.9,,9.46,,,,,
1987,12/20/2022 7:00,15.9,,9.44,,,,,
1988,12/20/2022 7:15,15.8,,9.44,,,,,
1989,12/20/2022 7:30,15.8,,9.48,,,,,
1990,12/20/2022 7:45,15.8,,9.57,,,,,
1991,12/20/2022 8:00,15.8,,9.74,,,,,
1992,12/20/2022 8:15,15.9,,9.89,,,,,
1993,12/20/2022 8:30,16,,10.03,,,,,
1994,12/20/2022 8:45,15.9,,10.12,,,,,
1995,12/20/2022 9:00,15.9,,10.18,,,,,
1996,12/20/2022 9:15,16,,10.26,,,,,
1997,12/20/2022 9:30,16.1,,10.36,,,,,
1998,12/20/2022 9:45,16,,10.52,,,,,
1999,12/20/2022 10:00,16.1,,10.65,,,,,
2000,12/20/2022 10:15,16.6,,10.8,,,,,
2001,12/20/2022 10:30,16.7,,10.89,,,,,
2002,12/20/2022 10:45,17,,11,,,,,
2003,12/20/2022 11:00,17.3,,11.06,,,,,
2004,12/20/2022 11:15,17.8,,11.14,,,,,
2005,12/20/2022 11:30,17.9,,11.22,,,,,
2006,12/20/2022 11:45,18,,11.29,,,,,
2007,12/20/2022 12:00,18.4,,11.33,,,,,
2008,12/20/2022 12:15,18.3,,11.4,,,,,
2009,12/20/2022 12:30,18.3,,11.46,,,,,
2010,12/20/2022 12:45,18.1,,11.51,,,,,
2011,12/20/2022 13:00,18.1,,11.48,,,,,
2012,12/20/2022 13:15,18.2,,11.42,,,,,
2013,12/20/2022 13:30,18.3,,11.4,,,,,
2014,12/20/2022 13:45,18.3,,11.38,,,,,
2015,12/20/2022 14:00,18,,11.38,,,,,
2016,12/20/2022 14:15,18.3,,11.41,,,,,
2017,12/20/2022 14:30,18.2,,11.53,,,,,
2018,12/20/2022 14:45,18.3,,11.59,,,,,
2019,12/20/2022 15:00,18.2,,11.65,,,,,
2020,12/20/2022 15:15,18.1,,11.67,,,,,
2021,12/20/2022 15:30,17.9,,11.61,,,,,
2022,12/20/2022 15:45,18,,11.53,,,,,
2023,12/20/2022 16:00,18,,11.5,,,,,
2024,12/20/2022 16:15,18,,11.48,,,,,
2025,12/20/2022 16:30,18,,11.41,,,,,
2026,12/20/2022 16:45,18,,11.36,,,,,
2027,12/20/2022 17:00,17.9,,11.28,,,,,
2028,12/20/2022 17:15,17.7,,11.2,,,,,
2029,12/20/2022 17:30,17.5,,11.12,,,,,
2030,12/20/2022 17:45,17.4,,10.99,,,,,
2031,12/20/2022 18:00,17.3,,10.85,,,,,
2032,12/20/2022 18:15,17.3,,10.68,,,,,
2033,12/20/2022 18:30,17.2,,10.52,,,,,
2034,12/20/2022 18:45,17.3,,10.35,,,,,
2035,12/20/2022 19:00,17.5,,10.2,,,,,
2036,12/20/2022 19:15,17.3,,10.07,,,,,
